state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,high_gt100,secondary,single,1342612,0.9985565450033219,0.9985550553696824,0.9986523654004315,0.9999022879536711,0.9992769358179906,0.9035507548024074,0.999796423265403,0.00022905412851624118
pre,high_gt100,secondary,symmetric,279,0.989247311827957,0.9713261648745519,0.9890510948905109,0.9818840579710145,0.9854545454545454,0.5990338164251208,0.9928661952873656,0.04871298516950304
pre,high_gt100,secondary,type,735210,0.9425225445790999,0.9781341385454496,0.9842535120176967,0.9926820328103534,0.9884498052215847,0.978548563915125,0.9982452973714733,0.0376936189867395
pre,high_gt100,secondary,valueRequiresStatement,10609,0.9834103119992459,0.9833160524083325,0.9876378851274249,0.9954950637400556,0.9915509093512817,0.8937304488380402,0.9975534359225358,0.04408163780174276
pre,high_gt100,secondary,valueType,457647,0.8777463853144454,0.971091255924326,0.98032068528923,0.9868757126000129,0.9835872777211252,0.9848343980877154,0.9963353684634259,0.09315220859820388
pre,low_1_10,primary,conflictWith,8,1.0,1.0,1.0,1.0,1.0,,,0.08833093196153644
pre,low_1_10,primary,distinct,4,1.0,1.0,1.0,1.0,1.0,,,0.0010883510112762451
pre,low_1_10,primary,inverse,5,1.0,1.0,1.0,1.0,1.0,,,0.011386179924011253
pre,low_1_10,primary,itemRequiresStatement,57,1.0,1.0,1.0,1.0,1.0,,,0.003844492268143984
pre,low_1_10,primary,oneOf,3,1.0,1.0,1.0,1.0,1.0,,,0.4377502004305521
pre,low_1_10,primary,single,28,1.0,1.0,1.0,1.0,1.0,,,0.0016305318900516896
pre,low_1_10,primary,symmetric,6,1.0,1.0,1.0,1.0,1.0,,,0.028068333864212036
pre,low_1_10,primary,type,11,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523,,,0.04001162539828911
pre,low_1_10,primary,valueType,1,1.0,1.0,1.0,1.0,1.0,,,0.008535444736480713
pre,low_1_10,secondary,conflictWith,50,0.72,0.84,0.85,0.9444444444444444,0.8947368421052632,0.9345238095238095,0.9765290320022276,0.2122490555880358
pre,low_1_10,secondary,distinct,515,1.0,1.0,1.0,1.0,1.0,,,0.0015739532350336463
pre,low_1_10,secondary,inverse,1,1.0,0.0,0.0,0.0,0.0,,,0.3523399233818054
pre,low_1_10,secondary,itemRequiresStatement,1299,0.99153194765204,0.9907621247113164,0.9915254237288136,0.9992236024844721,0.9953596287703016,0.7059217955957087,0.9950677500154321,0.005317974918800849
pre,low_1_10,secondary,oneOf,4,1.0,1.0,1.0,1.0,1.0,,,0.3438522219657898
pre,low_1_10,secondary,single,787,1.0,0.9974587039390089,1.0,0.9974587039390089,0.9987277353689569,,,0.002098911750725586
pre,low_1_10,secondary,symmetric,1,1.0,1.0,1.0,1.0,1.0,,,0.009819865226745605
pre,low_1_10,secondary,type,518,0.9111969111969112,0.9034749034749034,0.9254032258064516,0.972457627118644,0.9483471074380165,0.840825350036846,0.9773361795234254,0.03819262026359678
pre,low_1_10,secondary,valueRequiresStatement,5,1.0,1.0,1.0,1.0,1.0,,,0.10509133338928223
pre,low_1_10,secondary,valueType,110,0.9181818181818182,0.9636363636363636,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.9218921892189219,0.9910049584205589,0.09678561525334689
pre,medium_11_100,primary,conflictWith,122,1.0,0.9672131147540983,1.0,0.9672131147540983,0.9833333333333333,,,0.0787305439837643
pre,medium_11_100,primary,distinct,39,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.06714841561057629
pre,medium_11_100,primary,inverse,65,0.8923076923076924,0.9538461538461539,0.9508196721311475,1.0,0.9747899159663865,1.0,1.0,0.10004199144358818
pre,medium_11_100,primary,itemRequiresStatement,369,1.0,1.0,1.0,1.0,1.0,,,0.003593025168752262
pre,medium_11_100,primary,oneOf,41,0.34146341463414637,0.7073170731707317,0.6,0.42857142857142855,0.5,0.5211640211640212,0.5388269146595984,0.26719271409802325
pre,medium_11_100,primary,single,339,1.0,1.0,1.0,1.0,1.0,,,0.001760759712320481
pre,medium_11_100,primary,symmetric,39,1.0,1.0,1.0,1.0,1.0,,,0.019000788529713934
pre,medium_11_100,primary,type,99,0.9494949494949495,0.9494949494949495,0.9494949494949495,1.0,0.9740932642487047,0.9234042553191488,0.9957979731082384,0.04849791827827986
pre,medium_11_100,primary,valueRequiresStatement,1,0.0,0.0,0.0,0.0,0.0,,,0.8778459429740906
pre,medium_11_100,primary,valueType,17,1.0,1.0,1.0,1.0,1.0,,,0.0015889546450447156
pre,medium_11_100,secondary,conflictWith,1242,0.784219001610306,0.9106280193236715,0.9546891464699684,0.9301848049281314,0.9422776911076443,0.9562122651628918,0.9867587124709714,0.17765633398688344
pre,medium_11_100,secondary,distinct,4934,1.0,0.9985812728009729,1.0,0.9985812728009729,0.9992901328465673,,,0.003646607869004597
pre,medium_11_100,secondary,inverse,16,1.0,0.5,1.0,0.5,0.6666666666666666,,,0.07930254651000723
pre,medium_11_100,secondary,itemRequiresStatement,13529,0.996230320053219,0.9958607435878484,0.99622892635315,0.9996290250779047,0.997926079549663,0.6889600772791681,0.9979274347850906,0.0027635183128340178
pre,medium_11_100,secondary,oneOf,18,1.0,1.0,1.0,1.0,1.0,,,0.35978003011809456
pre,medium_11_100,secondary,single,7365,0.9991853360488798,0.9990495587236932,0.9991852254209669,0.9998641119717353,0.9995245534198194,0.7091090274946776,0.9995749115382186,0.0009838937418200206
pre,medium_11_100,secondary,symmetric,2,1.0,1.0,1.0,1.0,1.0,,,0.013786762952804565
pre,medium_11_100,secondary,type,5648,0.9321883852691218,0.9305949008498584,0.9429194691874204,0.9851851851851852,0.9635890767230169,0.8560822119568855,0.9830281800709081,0.028288580182731584
pre,medium_11_100,secondary,valueRequiresStatement,98,1.0,0.9897959183673469,1.0,0.9897959183673469,0.9948717948717948,,,0.029341806562579377
pre,medium_11_100,secondary,valueType,1406,0.8975817923186344,0.9174964438122333,0.9448757763975155,0.9643423137876387,0.9545098039215687,0.8436619563303399,0.9719529691940393,0.08048573765072559
pre,unseen,primary,conflictWith,2,1.0,1.0,1.0,1.0,1.0,,,0.18250828981399536
pre,unseen,primary,itemRequiresStatement,4,1.0,1.0,1.0,1.0,1.0,,,0.0032690763473510742
pre,unseen,primary,single,2,1.0,1.0,1.0,1.0,1.0,,,0.0005785226821899414
pre,unseen,primary,symmetric,1,1.0,1.0,1.0,1.0,1.0,,,0.004830062389373779
pre,unseen,primary,type,4,0.75,0.75,0.75,1.0,0.8571428571428571,1.0,1.0,0.21380053460597992
pre,unseen,secondary,conflictWith,4,0.5,0.25,0.3333333333333333,0.5,0.4,0.5,0.75,0.4193347096443176
pre,unseen,secondary,distinct,47,1.0,1.0,1.0,1.0,1.0,,,0.0031656039522048847
pre,unseen,secondary,itemRequiresStatement,88,1.0,1.0,1.0,1.0,1.0,,,0.006623612886125341
pre,unseen,secondary,single,59,1.0,1.0,1.0,1.0,1.0,,,0.0006773391012417918
